machine_id,t,vibration,temperature,current,failure_soon
3,1893,1.759,68.825,13.735,0
3,1894,1.732,68.228,12.963,0
3,1895,1.645,65.663,13.485,0
3,1896,1.894,65.982,13.301,0
3,1897,1.771,69.091,13.582,0
3,1898,1.713,67.906,13.13,0
3,1899,1.492,68.513,13.59,0
3,1900,1.874,68.279,13.113,0
3,1901,1.868,68.213,13.17,0
3,1902,1.795,66.815,13.094,0
3,1903,1.739,67.985,13.323,0
3,1904,1.883,68.898,12.696,0
3,1905,1.96,69.102,13.057,0
3,1906,1.549,68.514,13.823,0
3,1907,1.679,68.172,13.188,0
3,1908,1.873,66.894,13.155,0
3,1909,1.706,69.098,13.308,0
3,1910,2.022,67.163,13.741,0
3,1911,1.847,68.526,13.399,0
3,1912,1.756,67.661,13.618,0
3,1913,1.671,67.423,13.167,0
3,1914,1.881,67.784,13.451,0
3,1915,1.689,67.513,12.567,0
3,1916,1.638,66.717,13.172,0
3,1917,1.683,67.422,13.265,0
3,1918,1.674,67.329,13.572,0
3,1919,2.069,67.662,12.867,0
3,1920,1.549,67.828,12.671,0
3,1921,1.766,67.798,13.036,0
3,1922,1.618,68.201,13.317,0
3,1923,1.599,69.11,13.029,0
3,1924,1.798,68.754,13.214,0
3,1925,1.763,69.049,12.794,0
3,1926,1.666,68.876,13.188,0
3,1927,1.838,68.304,13.177,0
3,1928,1.807,66.796,12.505,0
3,1929,1.658,68.392,13.419,0
3,1930,1.783,69.057,13.129,0
3,1931,1.899,68.874,13.391,0
3,1932,2.003,70.8,12.753,0
3,1933,1.548,67.416,12.779,0
3,1934,1.692,68.907,13.204,0
3,1935,1.95,68.622,13.0,0
3,1936,1.621,69.038,13.104,0
3,1937,1.698,68.038,13.402,0
3,1938,1.512,69.132,13.21,0
3,1939,1.855,68.528,13.493,0
3,1940,2.048,67.736,13.4,0
3,1941,1.896,68.556,13.492,0
3,1942,1.653,68.859,13.637,0
3,1943,1.903,67.295,13.14,0
3,1944,1.934,67.761,13.077,0
3,1945,1.724,69.592,13.343,0
3,1946,1.711,67.529,13.179,0
3,1947,1.906,69.451,13.884,0
3,1948,1.891,66.237,13.575,0
3,1949,1.345,69.075,13.483,0
3,1950,1.516,66.646,13.536,0
3,1951,1.732,67.659,13.297,0
3,1952,1.712,69.098,13.458,0
3,1953,1.723,69.722,13.105,0
3,1954,1.946,66.198,13.1,0
3,1955,1.802,68.977,13.025,0
3,1956,2.003,68.39,12.753,0
3,1957,1.898,68.119,12.776,0
3,1958,1.685,68.785,12.831,0
3,1959,1.8,68.479,13.874,0
3,1960,1.798,67.159,13.525,0
3,1961,1.857,66.957,13.219,0
3,1962,1.643,67.512,13.165,0
3,1963,1.955,68.246,12.969,0
3,1964,1.753,67.0,13.858,0
3,1965,1.892,67.694,12.951,0
3,1966,1.852,67.831,13.252,0
3,1967,1.624,68.588,13.393,0
3,1968,2.075,68.011,13.472,0
3,1969,1.815,68.171,13.115,0
3,1970,1.887,68.811,13.274,0
3,1971,1.705,68.571,13.326,0
3,1972,1.975,67.689,13.423,0
3,1973,1.8,69.249,13.083,0
3,1974,1.894,69.074,12.873,0
3,1975,2.166,67.306,13.49,0
3,1976,1.71,67.681,12.831,0
3,1977,1.918,67.774,13.532,0
3,1978,1.84,67.61,13.65,0
3,1979,1.792,68.222,14.093,0
3,1980,1.697,68.379,13.079,0
3,1981,1.77,66.992,12.913,0
3,1982,1.922,68.309,12.911,0
3,1983,1.569,69.444,13.139,0
3,1984,2.004,68.638,13.349,0
3,1985,1.591,68.668,13.5,0
3,1986,2.076,68.408,12.853,0
3,1987,1.805,68.507,13.644,0
3,1988,1.729,67.794,13.302,0
3,1989,1.709,68.11,13.338,0
3,1990,1.7,66.722,13.192,0
3,1991,1.926,66.95,13.267,0
3,1992,1.655,68.452,13.166,0
3,1993,1.763,67.09,13.883,0
3,1994,1.788,67.485,13.116,0
3,1995,1.715,67.856,12.807,0
3,1996,1.71,66.602,12.988,0
3,1997,1.582,67.379,12.781,0
3,1998,1.667,67.961,13.1,0
3,1999,1.623,66.545,13.242,0
4,0,2.032,61.359,10.864,0
4,1,2.021,62.63,10.67,0
4,2,2.103,61.674,10.576,0
4,3,2.225,61.128,10.54,0
4,4,2.174,61.344,10.735,0
4,5,2.439,60.783,10.547,0
4,6,2.171,61.986,10.325,0
4,7,1.938,60.186,10.439,0
4,8,2.27,60.218,10.326,0
4,9,2.1,61.343,10.439,0
4,10,2.287,61.738,10.638,0
4,11,2.144,60.953,10.498,0
4,12,2.001,61.258,10.093,0
4,13,2.321,62.127,10.73,0
4,14,2.11,61.097,10.282,0
4,15,2.24,60.573,10.275,0
4,16,2.292,62.133,10.634,0
4,17,2.166,60.575,10.737,0
4,18,2.258,60.448,10.451,0
4,19,2.168,60.52,10.55,0
4,20,2.162,60.399,10.316,0
4,21,1.898,61.5,10.286,0
4,22,2.37,60.719,10.315,0
4,23,2.404,61.503,10.068,0
4,24,2.267,61.991,10.027,0
4,25,2.319,62.221,10.585,0
4,26,2.317,62.084,10.344,0
4,27,1.998,61.003,10.62,0
4,28,2.25,61.069,10.724,0
4,29,2.401,60.879,10.074,0
4,30,2.191,61.005,10.689,0
4,31,2.197,61.764,10.135,0
4,32,2.059,62.065,10.081,0
4,33,2.378,61.219,10.314,0
4,34,2.213,60.396,10.471,0
4,35,2.107,60.006,10.165,0
4,36,2.105,62.059,10.417,0
4,37,1.927,60.789,10.058,0
4,38,2.212,61.544,10.523,0
4,39,2.114,62.958,10.794,0
4,40,1.98,60.385,10.367,0
4,41,2.129,60.551,10.345,0
4,42,2.282,60.982,10.233,0
4,43,2.003,61.168,10.787,0
4,44,1.975,59.692,10.305,0
4,45,2.262,62.168,10.709,0
4,46,2.425,62.012,10.372,0
4,47,2.263,60.709,10.131,0
4,48,2.112,60.27,10.499,0
4,49,2.144,61.169,10.084,0
4,50,2.17,61.398,10.218,0
4,51,2.175,61.823,10.06,0
4,52,2.258,61.051,10.064,0
4,53,2.346,59.312,10.025,0
4,54,2.298,61.904,10.53,0
4,55,2.137,61.374,10.806,0
4,56,2.235,62.168,10.381,0
4,57,2.324,59.028,10.249,0
4,58,2.056,60.687,10.432,0
4,59,2.085,60.719,10.055,0
4,60,2.108,62.071,10.502,0
4,61,2.203,60.732,10.367,0
4,62,2.302,60.991,9.709,0
4,63,2.134,61.554,10.325,0
4,64,2.383,61.342,10.345,0
4,65,2.221,60.836,10.435,0
4,66,2.314,60.993,10.104,0
4,67,2.257,61.843,10.331,0
4,68,2.383,61.863,10.547,0
4,69,2.123,61.378,10.622,0
4,70,2.219,60.405,10.48,0
4,71,2.492,60.652,10.617,0
4,72,2.223,61.038,10.777,0
4,73,2.161,61.681,9.687,0
4,74,2.518,60.578,10.192,0
4,75,2.546,60.269,10.147,0
4,76,2.347,59.911,10.178,0
4,77,2.029,61.474,10.639,0
4,78,2.122,61.789,10.362,0
4,79,2.248,61.805,10.317,0
4,80,2.319,60.74,10.484,0
4,81,2.308,61.019,10.84,0
4,82,2.26,61.142,10.597,0
4,83,2.209,61.353,9.989,0
4,84,2.553,61.727,10.545,0
4,85,2.191,63.725,10.26,0
4,86,2.08,62.322,10.487,0
4,87,2.232,60.562,10.798,0
4,88,2.215,60.576,10.176,0
4,89,2.164,61.213,10.489,0
4,90,2.293,61.662,10.642,0
4,91,2.293,61.101,10.298,0
4,92,2.213,62.018,10.187,0
4,93,2.318,60.65,10.315,0
4,94,2.255,59.022,10.172,0
4,95,2.325,60.891,10.321,0
4,96,2.375,60.3,10.537,0
4,97,2.282,60.436,10.291,0
4,98,2.332,61.82,10.389,0
4,99,2.261,61.727,10.349,0
4,100,2.204,60.709,10.274,0
4,101,2.266,61.1,10.397,0
4,102,2.152,60.332,10.195,0
4,103,2.205,61.307,11.151,0
4,104,2.305,60.697,10.572,0
4,105,2.375,61.151,10.911,0
4,106,2.185,61.464,10.328,0
4,107,2.394,60.0,10.254,0
4,108,2.034,61.52,10.376,0
4,109,2.239,61.382,10.552,0
4,110,2.353,61.743,10.336,0
4,111,2.318,60.815,10.186,0
4,112,2.257,61.166,10.804,0
4,113,2.106,58.518,10.502,0
4,114,2.212,59.996,10.768,0
4,115,2.174,61.8,10.52,0
4,116,2.235,61.271,10.456,0
4,117,2.3,61.067,10.558,0
4,118,2.214,59.937,10.222,0
4,119,1.993,61.599,10.467,0
4,120,2.402,60.895,10.422,0
4,121,2.455,62.503,10.069,0
4,122,2.033,60.425,10.062,0
4,123,2.233,61.071,10.219,0
4,124,2.115,59.321,10.12,0
4,125,2.044,62.65,10.569,0
4,126,2.41,60.168,9.999,0
4,127,2.174,60.191,10.254,0
4,128,2.455,59.635,10.62,0
4,129,2.174,60.871,10.142,0
4,130,2.233,60.624,10.719,0
4,131,1.978,60.621,10.2,0
4,132,2.367,62.509,10.609,0
4,133,2.372,60.922,10.154,0
4,134,2.206,60.943,10.239,0
4,135,2.551,61.345,10.518,0
4,136,2.33,62.342,10.584,0
4,137,2.327,60.147,10.657,0
4,138,2.424,59.032,10.367,0
4,139,1.968,61.903,10.321,0
4,140,1.806,61.773,9.98,0
4,141,2.102,61.317,10.378,0
4,142,2.004,61.62,10.637,0
4,143,2.146,59.589,10.605,0
4,144,1.959,60.47,10.415,0
4,145,2.021,61.646,10.218,0
4,146,2.149,61.798,10.659,0
4,147,2.157,62.335,11.23,0
4,148,2.395,60.785,10.126,0
4,149,2.376,60.978,10.548,0
4,150,2.502,60.707,10.542,0
4,151,2.402,60.481,9.832,0
4,152,2.141,61.254,10.244,0
4,153,2.298,60.942,10.377,0
4,154,2.125,60.216,10.487,0
4,155,2.155,62.476,10.497,0
4,156,2.002,60.602,10.505,0
4,157,2.386,61.712,10.906,0
4,158,2.101,61.619,10.708,0
4,159,2.251,61.197,11.052,0
4,160,2.227,61.304,9.868,0
4,161,2.007,61.304,10.538,0
4,162,2.214,61.026,10.252,0
4,163,2.208,61.474,10.524,0
4,164,2.044,60.927,10.342,0
4,165,2.278,61.218,10.721,0
4,166,2.346,60.187,9.897,0
4,167,2.265,61.305,9.803,0
4,168,2.242,62.243,10.317,0
4,169,2.137,60.686,10.316,0
4,170,2.074,60.894,10.116,0
4,171,2.137,60.882,10.471,0
4,172,2.508,61.291,10.842,0
4,173,2.415,62.529,10.378,0
4,174,2.384,62.275,10.616,0
4,175,2.537,61.748,10.399,0
4,176,2.337,61.994,10.54,0
4,177,2.06,60.52,10.538,0
4,178,2.195,60.613,9.876,0
4,179,2.305,61.487,10.658,0
4,180,2.129,62.245,10.407,0
4,181,2.236,61.581,10.889,0
4,182,2.013,59.766,10.689,0
4,183,2.27,62.288,10.311,0
4,184,2.44,61.86,10.052,0
4,185,2.014,62.213,10.425,0
4,186,2.237,62.368,10.068,0
4,187,2.152,60.469,9.856,0
4,188,2.36,60.827,9.718,0
4,189,2.236,61.861,10.604,0
4,190,2.316,60.829,10.541,0
4,191,2.091,61.284,10.682,0
4,192,2.368,61.1,10.437,0
4,193,2.363,60.188,10.46,0
4,194,2.077,59.78,10.392,0
4,195,2.199,61.183,10.282,0
4,196,2.029,60.908,10.314,0
4,197,2.054,61.547,10.713,0
4,198,2.166,60.907,10.364,0
4,199,2.172,62.36,9.942,0
4,200,2.187,61.166,10.399,0
4,201,2.273,61.484,10.322,0
4,202,2.074,59.676,10.256,0
4,203,2.146,61.182,10.9,0
4,204,2.295,60.547,10.273,0
4,205,2.241,61.972,10.275,0
4,206,2.316,61.662,9.813,0
4,207,2.28,61.264,10.27,0
4,208,2.392,62.54,10.141,0
4,209,2.1,60.657,10.625,0
4,210,2.264,60.667,9.899,0
4,211,2.196,60.508,10.201,0
4,212,2.246,59.76,9.863,0
4,213,2.29,61.487,10.293,0
4,214,2.432,59.719,10.472,0
4,215,2.147,60.84,10.046,0
4,216,2.616,61.48,10.841,0
4,217,1.912,59.779,10.225,0
4,218,2.107,61.455,10.145,0
4,219,2.262,61.192,10.75,0
4,220,2.142,59.478,10.416,0
4,221,2.285,62.525,10.318,0
4,222,2.211,59.87,10.86,0
4,223,2.361,60.985,9.849,0
4,224,2.48,60.534,10.041,0
4,225,2.18,60.887,9.715,0
4,226,2.254,61.457,10.833,0
4,227,2.329,61.249,10.242,0
4,228,2.421,60.452,10.62,0
4,229,2.461,60.943,10.584,0
4,230,2.025,60.815,10.554,0
4,231,2.248,61.38,10.383,0
4,232,1.99,61.417,10.243,0
4,233,2.075,60.821,10.628,0
4,234,2.456,60.849,10.157,0
4,235,2.126,61.462,9.962,0
4,236,2.221,60.052,10.62,0
4,237,2.233,61.273,10.813,0
4,238,2.258,61.383,10.038,0
4,239,2.399,61.13,10.325,0
4,240,2.171,59.741,10.047,0
4,241,2.31,61.308,10.319,0
4,242,2.177,61.223,10.165,0
4,243,2.232,60.947,10.766,0
4,244,1.897,60.945,10.689,0
4,245,1.908,61.895,9.872,0
4,246,2.317,60.455,10.202,0
4,247,2.409,60.445,10.423,0
4,248,1.948,60.825,10.846,0
4,249,2.444,61.197,10.639,0
4,250,2.158,61.517,9.917,0
4,251,2.091,61.239,10.548,0
4,252,1.982,59.602,10.229,0
4,253,2.274,58.98,10.154,0
4,254,2.211,62.236,9.961,0
4,255,2.201,62.7,10.718,0
4,256,2.099,60.251,10.152,0
4,257,2.262,61.752,10.241,0
4,258,2.201,60.687,10.426,0
4,259,2.206,61.898,10.748,0
4,260,2.615,61.379,10.451,0
4,261,2.389,60.839,10.211,0
4,262,2.226,61.349,10.321,0
4,263,2.303,60.091,10.585,0
4,264,2.293,62.52,10.114,0
4,265,2.166,61.644,10.047,0
4,266,2.094,60.37,10.37,0
4,267,2.624,62.028,9.924,0
4,268,2.08,59.656,10.255,0
4,269,2.303,62.082,10.281,0
4,270,2.33,61.889,10.378,0
4,271,2.214,59.946,9.858,0
4,272,2.33,61.03,10.231,0
4,273,2.43,61.313,9.886,0
4,274,2.322,62.395,10.003,0
4,275,2.083,60.813,10.368,0
4,276,2.072,60.765,10.381,0
4,277,1.919,61.167,10.673,0
4,278,2.013,61.194,10.397,0
4,279,2.131,61.356,10.674,0
4,280,2.235,60.1,10.212,0
4,281,2.059,61.413,10.11,0
4,282,2.18,60.233,10.75,0
4,283,1.858,60.374,9.657,0
4,284,2.258,61.73,10.44,0
4,285,2.234,61.39,10.489,0
4,286,2.223,60.843,10.774,0
4,287,2.299,60.33,10.499,0
4,288,1.964,60.071,10.196,0
4,289,2.402,61.581,10.984,0
4,290,2.353,61.38,10.124,0
4,291,2.344,61.302,10.585,0
4,292,2.062,61.185,10.527,0
4,293,2.161,61.439,10.83,0
4,294,2.197,61.726,10.386,0
4,295,2.187,62.142,10.522,0
4,296,2.024,60.868,10.104,0
4,297,2.177,61.322,10.114,0
4,298,2.14,59.83,10.045,0
4,299,2.318,60.921,10.264,0
4,300,2.239,61.383,10.238,0
4,301,2.422,60.699,10.609,0
4,302,2.282,61.014,10.401,0
4,303,2.029,60.244,9.756,0
4,304,2.298,61.323,10.779,0
4,305,2.253,59.57,10.405,0
4,306,2.257,60.771,10.49,0
4,307,1.981,61.46,9.939,0
4,308,2.355,61.647,10.611,0
4,309,2.346,60.072,10.385,0
4,310,2.379,61.555,10.01,0
4,311,2.064,58.952,10.129,0
4,312,2.262,60.891,10.4,0
4,313,2.2,61.373,10.499,0
4,314,1.936,60.508,10.367,0
4,315,2.281,60.735,10.629,0
4,316,2.256,59.817,10.315,0
4,317,2.307,62.29,10.152,0
4,318,2.149,60.043,10.347,0
4,319,2.329,62.36,10.779,0
4,320,2.303,61.414,10.14,0
4,321,2.449,62.637,10.919,0
4,322,2.473,61.844,10.355,0
4,323,2.346,62.737,10.473,0
4,324,2.306,61.819,10.887,0
4,325,2.241,60.971,10.522,0
4,326,2.457,61.256,10.227,0
4,327,2.381,62.41,10.202,0
4,328,2.234,61.715,10.401,0
4,329,2.08,60.708,10.42,0
4,330,2.068,63.497,10.534,0
4,331,2.221,61.7,10.298,0
4,332,1.983,61.233,10.327,0
4,333,2.271,62.548,10.424,0
4,334,2.022,62.561,10.556,0
4,335,2.039,62.507,10.075,0
4,336,2.117,60.47,10.783,0
4,337,2.223,61.361,10.444,0
4,338,2.082,60.544,10.27,0
4,339,2.531,61.436,10.604,0
4,340,2.495,62.334,10.338,0
4,341,1.971,61.453,10.334,0
4,342,2.037,60.485,10.082,0
4,343,2.397,61.736,10.399,0
4,344,2.215,60.25,10.298,0
4,345,2.32,60.232,9.926,0
4,346,2.389,60.521,10.551,0
4,347,2.255,61.533,10.343,0
4,348,2.352,61.529,10.718,0
4,349,1.994,60.494,10.74,0
4,350,2.203,61.273,10.227,0
4,351,2.105,60.167,10.509,0
4,352,1.863,60.756,10.308,0
4,353,2.036,61.422,10.272,0
4,354,2.021,60.792,10.343,0
4,355,2.344,60.829,10.239,0
4,356,2.05,61.399,10.43,0
4,357,2.257,60.235,10.331,0
4,358,2.164,60.271,10.425,0
4,359,2.09,58.963,10.51,0
4,360,2.036,59.719,9.902,0
4,361,2.233,60.588,10.644,0
4,362,2.067,60.839,10.284,0
4,363,2.458,60.227,10.73,0
4,364,2.093,60.324,10.565,0
4,365,2.322,61.024,10.115,0
4,366,2.344,61.437,10.576,0
4,367,2.082,59.761,10.821,0
4,368,2.1,61.661,10.489,0
4,369,2.013,61.387,10.542,0
4,370,2.285,60.691,10.319,0
4,371,2.105,61.076,10.366,0
4,372,1.982,61.605,10.556,0
4,373,2.303,61.278,10.591,0
4,374,2.229,62.497,10.146,0
4,375,2.233,60.993,10.191,0
4,376,1.994,59.511,10.847,0
4,377,2.131,61.475,10.468,0
4,378,2.236,61.677,10.857,0
4,379,2.022,61.86,10.65,0
4,380,2.382,60.522,10.478,0
4,381,2.212,60.679,10.832,0
4,382,2.315,61.124,10.03,0
4,383,2.093,60.546,10.811,0
4,384,2.178,59.899,10.148,0
4,385,1.964,60.866,10.287,0
4,386,2.561,59.79,10.587,0
4,387,2.246,60.825,10.458,0
4,388,2.292,60.605,10.328,0
4,389,2.16,61.263,10.258,0
4,390,2.149,61.358,10.659,0
4,391,2.183,60.944,10.182,0
4,392,2.325,60.479,10.56,0
4,393,2.383,62.395,10.404,0
4,394,2.402,62.174,9.949,0
4,395,2.225,61.119,10.202,0
4,396,2.265,60.716,10.408,0
4,397,2.319,60.667,10.757,0
4,398,2.32,61.098,10.942,0
4,399,2.209,62.636,10.301,0
4,400,2.154,60.442,10.463,0
4,401,2.146,61.354,9.904,0
4,402,2.162,62.261,10.326,0
4,403,2.235,61.257,10.253,0
4,404,2.451,60.399,9.848,0
4,405,2.257,60.917,10.054,0
4,406,2.13,60.848,10.33,0
4,407,2.374,61.829,10.472,0
4,408,2.495,62.243,10.594,0
4,409,2.136,60.648,10.388,0
4,410,2.252,61.978,10.838,0
4,411,2.281,61.951,10.462,0
4,412,2.685,61.757,10.246,0
4,413,2.35,61.654,10.603,0
4,414,2.225,60.355,10.196,0
4,415,1.836,61.196,10.83,0
4,416,1.907,60.517,10.931,0
4,417,2.166,62.026,10.793,0
4,418,2.209,60.918,10.409,0
4,419,2.231,61.65,10.487,0
4,420,2.174,60.444,10.759,0
4,421,2.294,61.521,10.393,0
4,422,2.268,61.623,10.154,0
4,423,2.281,61.241,10.623,0
4,424,2.259,59.968,10.583,0
4,425,2.173,61.097,9.988,0
4,426,2.154,60.697,10.52,0
4,427,2.184,61.212,10.891,0
4,428,2.272,59.765,10.013,0
4,429,2.067,61.456,9.954,0
4,430,2.437,59.76,10.28,0
4,431,2.325,61.158,10.406,0
4,432,2.458,60.775,10.125,0
4,433,2.078,60.574,10.462,0
4,434,2.396,60.941,10.173,0
4,435,2.419,59.958,10.35,0
4,436,2.379,60.971,10.362,0
4,437,2.31,62.365,10.788,0
4,438,2.078,62.03,10.464,0
4,439,2.438,60.34,10.985,0
4,440,2.335,62.691,10.211,0
4,441,2.171,61.082,9.892,0
4,442,1.912,61.385,9.598,0
4,443,2.234,60.569,10.614,0
4,444,2.127,60.763,10.243,0
4,445,2.213,61.594,10.922,0
4,446,2.343,61.998,10.225,0
4,447,2.454,60.905,9.984,0
4,448,2.384,61.581,10.094,0
4,449,2.322,61.852,10.445,0
4,450,2.088,60.779,10.377,0
4,451,2.074,61.174,10.07,0
4,452,2.093,62.068,10.57,0
4,453,2.167,60.808,10.288,0
4,454,2.325,60.98,10.01,0
4,455,1.991,61.647,10.083,0
4,456,1.955,61.781,10.445,0
4,457,2.4,61.445,10.194,0
4,458,1.83,60.892,10.371,0
4,459,2.085,60.288,10.495,0
4,460,2.247,62.845,10.549,0
4,461,2.534,61.247,10.43,0
4,462,2.249,61.89,10.346,0
4,463,2.303,62.081,10.245,0
4,464,1.941,62.422,10.81,0
4,465,2.151,60.92,10.129,0
4,466,2.191,61.841,10.444,0
4,467,2.109,61.969,10.552,0
4,468,2.222,62.02,10.533,0
4,469,1.962,60.849,10.484,0
4,470,2.272,60.575,10.54,0
4,471,2.186,61.412,9.984,0
4,472,2.107,61.635,10.732,0
4,473,2.222,62.173,10.055,0
4,474,1.933,60.897,9.979,0
4,475,2.405,60.498,10.033,0
4,476,2.209,61.273,10.583,0
4,477,2.278,62.468,10.087,0
4,478,2.468,61.352,10.149,0
4,479,2.08,60.763,10.514,0
4,480,2.155,61.494,10.685,0
4,481,2.408,62.176,9.591,0
4,482,2.117,60.222,10.492,0
4,483,2.333,60.719,10.189,0
4,484,2.124,62.311,10.658,0
4,485,2.234,62.447,10.615,0
4,486,2.196,60.084,9.988,0
4,487,2.58,59.743,10.926,0
4,488,2.253,61.616,9.93,0
4,489,2.444,60.969,10.471,0
4,490,2.387,61.161,10.677,0
4,491,2.168,60.486,9.563,0
4,492,2.142,61.877,9.665,0
4,493,1.792,60.444,10.398,0
4,494,1.911,61.3,10.64,0
4,495,2.181,59.723,10.667,0
4,496,2.223,60.751,10.427,0
4,497,2.694,60.943,10.238,0
4,498,2.16,61.109,10.327,0
4,499,2.158,61.987,10.236,0
4,500,2.265,61.626,10.125,0
4,501,2.243,61.766,10.469,0
4,502,2.023,61.955,10.533,0
4,503,2.03,60.296,10.625,0
4,504,2.391,61.258,11.268,0
4,505,2.442,63.303,10.515,0
4,506,1.986,61.954,10.367,0
4,507,2.126,59.891,10.334,0
4,508,2.188,61.778,10.722,0
4,509,2.422,61.308,9.853,0
4,510,2.298,61.597,10.355,0
4,511,2.093,61.565,10.3,0
4,512,2.071,61.599,10.462,0
4,513,2.146,60.683,11.161,0
4,514,2.364,60.97,10.259,0
4,515,2.268,59.713,10.415,0
4,516,2.301,59.787,10.783,0
4,517,1.803,60.201,10.12,0
4,518,2.098,61.557,10.489,0
4,519,2.288,60.915,10.06,0
4,520,2.174,61.527,10.045,0
4,521,2.392,61.08,10.853,0
4,522,2.459,62.35,10.245,0
4,523,2.058,60.065,10.701,0
4,524,2.289,60.875,10.313,0
4,525,2.355,62.227,10.459,0
4,526,2.297,63.2,10.793,0
4,527,2.201,61.445,10.25,0
4,528,2.25,60.461,10.018,0
4,529,1.935,60.889,10.5,0
4,530,2.235,59.643,10.518,0
4,531,2.415,60.902,10.808,0
4,532,2.071,61.59,10.351,0
4,533,2.124,60.668,10.436,0
4,534,2.181,62.253,10.473,0
4,535,2.031,61.943,10.204,0
4,536,2.233,60.816,10.242,0
4,537,2.324,61.765,10.559,0
4,538,2.205,61.468,10.903,0
4,539,2.233,62.15,10.512,0
4,540,2.199,62.125,10.578,0
4,541,2.157,61.146,10.859,0
4,542,2.005,61.143,10.578,0
4,543,2.142,62.229,10.227,0
4,544,2.373,61.021,10.811,0
4,545,2.239,61.101,10.952,0
4,546,2.39,62.317,10.562,0
4,547,2.373,59.841,10.915,0
4,548,1.832,62.072,10.659,0
4,549,2.218,60.85,10.199,0
4,550,2.301,60.735,10.443,0
4,551,2.14,60.837,10.453,0
4,552,2.195,61.589,10.061,0
4,553,1.969,62.057,10.266,0
4,554,2.127,62.224,10.399,0
4,555,2.309,61.337,10.171,0
4,556,2.341,60.42,9.926,0
4,557,2.118,61.572,10.174,0
4,558,2.221,62.126,10.556,0
4,559,2.53,60.981,10.467,0
4,560,2.041,60.774,10.048,0
4,561,2.406,59.396,10.488,0
4,562,2.241,60.455,10.806,0
4,563,2.332,61.306,10.383,0
4,564,2.633,60.951,10.791,0
4,565,2.412,62.533,10.537,0
4,566,2.019,60.574,10.353,0
4,567,2.291,61.308,11.006,0
4,568,2.507,61.235,10.043,0
4,569,2.359,59.254,10.496,0
4,570,2.123,61.167,10.31,0
4,571,2.228,60.9,10.867,0
4,572,2.099,60.928,10.118,0
4,573,2.23,60.479,10.722,0
4,574,2.144,61.905,10.643,0
4,575,2.398,60.568,10.423,0
4,576,2.649,61.858,10.096,0
4,577,2.127,60.762,9.666,0
4,578,2.192,60.102,10.722,0
4,579,2.258,61.165,10.195,0
4,580,2.316,60.838,10.539,0
4,581,2.265,61.306,10.349,0
4,582,2.166,61.546,10.74,0
4,583,2.275,62.17,10.25,0
4,584,2.298,60.594,10.802,0
4,585,2.358,60.928,9.78,0
4,586,2.272,58.963,10.14,0
4,587,2.335,62.262,10.602,0
4,588,2.141,61.246,10.342,0
4,589,2.222,61.209,10.481,0
4,590,2.309,62.13,10.544,0
4,591,2.543,61.514,10.352,0
4,592,2.279,60.882,10.498,0
4,593,2.09,60.816,10.49,0
4,594,2.356,60.333,10.402,0
4,595,2.332,61.941,10.166,0
4,596,1.933,60.344,10.326,0
4,597,2.006,60.015,10.913,0
4,598,2.394,62.24,10.24,0
4,599,2.647,61.866,11.215,0
4,600,2.198,61.684,10.62,0
4,601,1.974,61.612,10.456,0
4,602,2.0,59.928,10.77,0
4,603,2.251,61.086,10.453,0
4,604,2.314,60.756,10.267,0
4,605,1.994,62.691,10.537,0
4,606,2.285,60.844,10.731,0
4,607,2.133,61.64,10.032,0
4,608,2.052,61.761,10.049,0
4,609,2.163,62.028,9.989,0
4,610,2.473,61.013,9.819,0
4,611,2.598,60.804,10.175,0
4,612,2.273,59.82,10.546,0
4,613,2.308,58.989,11.005,0
4,614,2.53,61.404,10.55,0
4,615,2.063,61.54,10.018,0
4,616,1.918,61.093,10.363,0
4,617,2.231,60.881,10.702,0
4,618,2.329,62.302,10.084,0
4,619,2.214,62.196,10.603,0
4,620,2.087,61.797,10.151,0
4,621,2.4,61.973,10.538,0
4,622,2.411,61.963,10.479,0
4,623,2.1,61.108,10.309,0
4,624,2.124,60.506,10.512,0
4,625,2.385,61.725,10.362,0
4,626,2.43,62.877,10.194,0
4,627,2.388,62.54,10.38,0
4,628,2.325,62.402,10.262,0
4,629,2.427,60.165,10.547,0
4,630,2.122,60.271,10.465,0
4,631,2.494,61.29,10.311,0
4,632,2.173,62.477,10.275,0
4,633,2.254,60.346,10.514,0
4,634,2.392,62.146,10.197,0
4,635,2.326,61.971,10.213,0
4,636,2.313,60.835,10.343,0
4,637,2.425,61.133,10.351,0
4,638,2.088,62.087,10.435,0
4,639,2.268,60.639,9.994,0
4,640,2.447,61.498,10.846,0
4,641,2.035,60.964,10.235,0
4,642,2.229,60.851,10.666,0
4,643,2.102,62.049,10.25,0
4,644,2.169,60.966,10.476,0
4,645,2.245,62.495,10.91,0
4,646,2.411,60.724,10.562,0
4,647,2.342,60.571,10.925,0
4,648,2.398,61.363,10.111,0
4,649,2.295,60.935,10.606,0
4,650,2.112,62.282,10.212,0
4,651,2.171,61.906,10.716,0
4,652,2.081,60.928,9.984,0
4,653,2.362,60.995,10.159,0
4,654,2.341,60.971,10.282,0
4,655,1.89,61.123,10.385,0
4,656,2.028,62.846,10.483,0
4,657,2.242,61.732,10.471,0
4,658,2.247,60.496,10.293,0
4,659,2.044,61.022,10.498,0
4,660,2.145,62.619,10.639,0
4,661,2.152,60.261,9.485,0
4,662,2.483,60.922,11.012,0
